Model ID	Name	Reaction	Subsystem	Lower Bound	Upper Bound	Gene-Protein-Rule (GPR)	Reaction Type	BiGG ID	KEGG ID	ModelSEED ID	Confidence Score	Evidence
3HAD40	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)	3haACP_c --> but2eACP_c + h2o_c	Cell Envelope Biosynthesis	0	1000	KPN_00193 or KPN_00983	Catalytic	3HAD40	R04428	rxn07981; rxn05329	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3HAD60	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0)	3hhexACP_c --> h2o_c + thex2eACP_c	Cell Envelope Biosynthesis	0	1000	KPN_00983 or KPN_00193	Catalytic	3HAD60	R04954 	rxn05330 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3HAD80	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)	3hoctACP_c --> h2o_c + toct2eACP_c	Cell Envelope Biosynthesis	0	1000	KPN_00193 or KPN_00983	Catalytic	3HAD80	R04537 	rxn05334 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3HCINNMH	3-hydroxycinnamate hydroxylase	3hcinnm_c + h_c + nadh_c + o2_c --> dhcinnm_c + h2o_c + nad_c	Alternate Carbon Metabolism	0	1000	KPN_02122	Catalytic	3HCINNMH	R06787	rxn04602	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3HPPPNH	3-(3-hydroxy-phenyl)propionate hydroxylase	3hpppn_c + h_c + nadh_c + o2_c --> dhpppn_c + h2o_c + nad_c	Alternate Carbon Metabolism	0	1000	KPN_02122	Catalytic	3HPPPNH	R06786	rxn04601	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3NTD2pp	3'-nucleotidase (UMP) (periplasm)	3ump_p + h2o_p --> pi_p + uri_p	Nucleotide Salvage Pathway	0	1000	KPN_04607	Catalytic	3NTD2pp	R07127; R01877	rxn04930; rxn01367	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3NTD4pp	3'-nucleotidase (CMP) (periplasm)	3cmp_p + h2o_p --> cytd_p + pi_p	Nucleotide Salvage Pathway	0	1000	KPN_04607	Catalytic	3NTD4pp	R02370	rxn01704	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3NTD7pp	3'-nucleotidase (AMP) (periplasm)	3amp_p + h2o_p --> adn_p + pi_p	Nucleotide Salvage Pathway	0	1000	KPN_04607	Catalytic	3NTD7pp	R01562	rxn01139	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3NTD9pp	3'-nucleotidase (GMP) (periplasm)	3gmp_p + h2o_p --> gsn_p + pi_p	Nucleotide Salvage Pathway	0	1000	KPN_04607	Catalytic	3NTD9pp	R02148	rxn01549	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OADPCOAT	3-oxoadipate CoA-transferase	3oxoadp_c + succoa_c --> oxadpcoa_c + succ_c	Benzoate degradation	0	1000	KPN_01538 and KPN_01539	Catalytic	3OADPCOAT	R02990	rxn02143	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR100	3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)	3odecACP_c + h_c + nadph_c <=> 3hdecACP_c + nadp_c	Cell Envelope Biosynthesis	-1000	1000	KPN_01091	Catalytic	3OAR100	R04534 	rxn05338 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR120	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0)	3oddecACP_c + h_c + nadph_c <=> 3hddecACP_c + nadp_c	Cell Envelope Biosynthesis	-1000	1000	KPN_01091	Catalytic	3OAR120	R04964 	rxn05340	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR121	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1)	3ocddec5eACP_c + h_c + nadph_c --> 3hcddec5eACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01091	Catalytic	3OAR121	-	rxn07987	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR140	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0)	3omrsACP_c + h_c + nadph_c <=> 3hmrsACP_c + nadp_c	Cell Envelope Biosynthesis	-1000	1000	KPN_01091	Catalytic	3OAR140	R04566 	rxn05342 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR141	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1)	3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01091	Catalytic	3OAR141	-	rxn07989	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR160	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0)	3opalmACP_c + h_c + nadph_c <=> 3hpalmACP_c + nadp_c	Cell Envelope Biosynthesis	-1000	1000	KPN_01091	Catalytic	3OAR160	R04543	rxn05336 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR161	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1)	3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01091	Catalytic	3OAR161	-	rxn07991	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR180	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0)	3ooctdACP_c + h_c + nadph_c <=> 3hoctaACP_c + nadp_c	Cell Envelope Biosynthesis	-1000	1000	KPN_01091	Catalytic	3OAR180	-	rxn07992	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR181	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1)	3ocvac11eACP_c + h_c + nadph_c --> 3hcvac11eACP_c + nadp_c	Cell Envelope Biosynthesis	0	1000	KPN_01091	Catalytic	3OAR181	-	rxn07993	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR40	3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0)	actACP_c + h_c + nadph_c <=> 3haACP_c + nadp_c	Cell Envelope Biosynthesis	-1000	1000	KPN_01091	Catalytic	3OAR40	R04533	rxn07994; rxn05339	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR60	3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0)	3ohexACP_c + h_c + nadph_c <=> 3hhexACP_c + nadp_c	Cell Envelope Biosynthesis	-1000	1000	KPN_01091	Catalytic	3OAR60	R04953	rxn05337	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAR80	3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0)	3ooctACP_c + h_c + nadph_c <=> 3hoctACP_c + nadp_c	Cell Envelope Biosynthesis	-1000	1000	KPN_01091	Catalytic	3OAR80	R04536	rxn05341	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS100	3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)	h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_01093 or KPN_02713	Catalytic	3OAS100	R04960	rxn05343	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS120	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0)	dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_02713 or KPN_01093	Catalytic	3OAS120	R04963	rxn05348	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS121	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:1)	cdec3eACP_c + h_c + malACP_c --> 3ocddec5eACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_02713	Catalytic	3OAS121	-	rxn07997	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS140	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)	ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_01093 or KPN_02713	Catalytic	3OAS140	R04726	rxn05345	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS141	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1)	cddec5eACP_c + h_c + malACP_c --> 3ocmrs7eACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_02713	Catalytic	3OAS141	-	rxn07998	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS160	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0)	h_c + malACP_c + myrsACP_c --> 3opalmACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_02713 or KPN_01093	Catalytic	3OAS160	-	rxn25647	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS161	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1)	h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_02713	Catalytic	3OAS161	-	rxn08000	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS180	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)	h_c + malACP_c + palmACP_c --> 3ooctdACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_02713 or KPN_01093	Catalytic	3OAS180	-	rxn08001	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS181	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1)	h_c + hdeACP_c + malACP_c --> 3ocvac11eACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_01093	Catalytic	3OAS181	-	rxn08002	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS60	3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)	butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_02713 or KPN_01093	Catalytic	3OAS60	R04952	rxn05346	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OAS80	3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)	h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c	Cell Envelope Biosynthesis	0	1000	KPN_02713 or KPN_01093	Catalytic	3OAS80	R04957	rxn05350	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3OXCOAT	3-oxoadipyl-CoA thiolase	coa_c + oxadpcoa_c --> accoa_c + succoa_c	Benzoate degradation	0	1000	KPN_03268 or KPN_01540 or KPN_02055	Catalytic	3OXCOAT	R00829	rxn00598	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3PEPTabcpp	Tripeptide (LalaDgluMdap) transport via ABC system (periplasm)	LalaDgluMdap_p + atp_c + h2o_c --> LalaDgluMdap_c + adp_c + h_c + pi_c	Murein Recycling	0	1000	KPN_02194 and KPN_02193 and KPN_01310 and KPN_02195 and KPN_02196	Transport	3PEPTabcpp	-	rxn08003	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3PEPTtex	LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm)	LalaDgluMdap_e <=> LalaDgluMdap_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	3PEPTtex	-	rxn08004	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
3UMPtex	3UMP transport via diffusion (extracellular to periplasm)	3ump_e <=> 3ump_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	3UMPtex	-	rxn08005	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
42A12BOOXpp	"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)"	dopa_p + h2o_p + o2_p --> 34dhpac_p + h2o2_p + nh4_p	Nitrogen Metabolism	0	1000	KPN_01467	Transport	42A12BOOXpp	R04300	rxn02993	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
4HOXPACDdeg	4-hydroxyphenylacetaldehyde degradation	h2o_c + hoxpacd_c + nad_c --> 4hphac_c + 2.0 h_c + nadh_c	Unassigned	0	1000	KPN_00535	Catalytic	-	-	-	1	"transport reaction required so 4-hydroxyphenylacetaldehyde can be utilised as a substrate, mechanism unknown"
4HOXPACDtex	4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm)	4hoxpacd_e <=> 4hoxpacd_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	4HOXPACDtex	-	rxn08006	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
4HTHRS	4-Hydroxy-L-threonine synthase	h2o_c + phthr_c --> 4hthr_c + pi_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_00004	Catalytic	4HTHRS	R05086	rxn03446	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
4PCP	"Tetrapeptide L,D-carboxypeptidase"	LalaDgluMdapDala_c + h2o_c --> LalaDgluMdap_c + ala__D_c	Murein Recycling	0	1000	KPN_02306	Catalytic	4PCP	-	rxn08007	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
4PCPpp	"Tetrapeptide L,D-carboxypeptidase (periplasm)"	LalaDgluMdapDala_p + h2o_p --> LalaDgluMdap_p + ala__D_p	Exchange	0	1000	-	Catalytic	4PCPpp	-	rxn08007	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
4PEPTabcpp	Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm)	LalaDgluMdapDala_p + atp_c + h2o_c --> LalaDgluMdapDala_c + adp_c + h_c + pi_c	Murein Recycling	0	1000	KPN_02194 and KPN_02197 and KPN_02193 and KPN_02195 and KPN_02196	Transport	4PEPTabcpp	-	rxn08008	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
4PEPTtex	LalaDgluMdapDala (pentapeptide) transport via diffusion (extracellular to periplasm)	LalaDgluMdapDala_e <=> LalaDgluMdapDala_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	4PEPTtex	-	rxn08009	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
5DGLCNR	5-dehydro-D-gluconate reductase	5dglcn_c + h_c + nadph_c --> glcn_c + nadp_c	Alternate Carbon Metabolism	0	1000	HMPHIOOD_04334 or ICMGGLHG_01647	Catalytic	5DGLCNR	R01740	rxn01278	2	"strain can use this compound, gene is 78% homologous to idnO from E. coli"
5DGLCNt2rpp	"5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)"	5dglcn_p + h_p <=> 5dglcn_c + h_c	"Transport, Inner Membrane"	-1000	1000	KPN_03785	Catalytic	5DGLCNt2rpp	-	rxn08011	2	"Kqv, Kvv and Kvt can use this compound, this gene is 63% homologous to transport gene idnT in E. coli"
5DGLCNtex	5-Dehydro-D-gluconate transport via diffusion (extracellular to periplasm)	5dglcn_e <=> 5dglcn_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	5DGLCNtex	-	rxn08012	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
5DOAN	5'-deoxyadenosine nuclosidase	dad_5_c + h2o_c --> 5drib_c + ade_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_00174	Catalytic	5DOAN	-	rxn08013; rxn13649	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
A5PISO	Arabinose-5-phosphate isomerase	ru5p__D_c <=> ara5p_c	Alternate Carbon Metabolism	-1000	1000	KPN_03043 or KPN_03607	Catalytic	A5PISO	R01530	rxn01117	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS1	Acyl-[acyl-carrier-protein] synthetase (n-C14:0)	ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS1	-	rxn08014	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS2	Acyl-[acyl-carrier-protein] synthetase  (n-C14:1)	ACP_c + atp_c + ttdcea_c --> amp_c + ppi_c + tdeACP_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS2	-	rxn08015	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS3	Acyl-[acyl-carrier-protein] synthetase  (n-C16:0)	ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS3	-	rxn08016	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS4	Acyl-[acyl-carrier-protein] synthetase  (n-C16:1)	ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS4	-	rxn08017	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS5	Acyl-[acyl-carrier-protein] synthetase  (n-C18:1)	ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS5	-	rxn08018	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS6	Acyl-[acyl-carrier-protein] synthetase  (n-C18:0)	ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS6	-	rxn08019	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS7	Acyl-[acyl-carrier-protein] synthetase  (n-C12:0)	ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS7	-	rxn08020	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS8	Acyl-[acyl-carrier-protein] synthetase  (n-C10:0)	ACP_c + atp_c + dca_c --> amp_c + dcaACP_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS8	-	rxn08021	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AACPS9	Acyl-[acyl-carrier-protein] synthetase  (n-C8:0)	ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_01092 and KPN_03245	Catalytic	AACPS9	-	rxn08022	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AADDGT	"DTDP-N-4-acetamido-4,6-dideoxy-D-galactose transferase"	dtdp4aaddg_c + unagamu_c --> dtdp_c + h_c + unagamuf_c	Cell Envelope Biosynthesis	0	1000	KPN_04294	Catalytic	AADDGT	-	rxn08023	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AAMYL	Alpha-amylase	14glucan_c --> malthx_c	Alternate Carbon Metabolism	0	1000	KPN_02419	Catalytic	AAMYL	-	rxn09952	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AAMYLpp	Alpha-amylase (periplasm)	14glucan_p --> malthx_p	Alternate Carbon Metabolism	0	1000	KPN_03935	Catalytic	AAMYLpp	-	rxn08024	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
AB6PGH	Arbutin 6-phosphate glucohydrolase	arbt6p_c + h2o_c --> g6p_c + hqn_c	Alternate Carbon Metabolism	0	1000	KPN_03330	Catalytic	AB6PGH	-	rxn08025	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ABTA	4-aminobutyrate transaminase	4abut_c + akg_c --> glu__L_c + sucsal_c	Arginine and Proline Metabolism	0	1000	KPN_00255 or KPN_03825	Catalytic	ABTA	R01648	rxn01204	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ABTDG	D-arabitol dehydrogenase	abt__D_c + nad_c <=> h_c + nadh_c + xylu__D_c	Pentose and Glucuronate Interconversions	-1000	1000	KPN_02543	Catalytic	ABTDG	R05604	rxn03883	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ABTpp2	D-arabinitol transport in via proton symporter	abt__D_e + h_e --> abt__D_c + h_c	Pentose and Glucuronate Interconversions	0	1000	KPN_02541	Transport	ABTpp2	-	rxn12551	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
ABUTD	Aminobutyraldehyde dehydrogenase	4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c	Arginine and Proline Metabolism	0	1000	KPN_01924	Catalytic	ABUTD	R02549	rxn01851	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
